stop_id,ZDEr_ID_REF_A
StopPoint:8:30327,38608
StopPoint:8:30328,38474
StopPoint:8:30329,419760
StopPoint:8:30330,38748
StopPoint:8:30331,419479
StopPoint:8:30332,38638
StopPoint:8:30333,419570
StopPoint:8:30334,38644
StopPoint:8:30335,40281
StopPoint:8:30336,419691
StopPoint:8:30337,419692
StopPoint:8:30338,414477
StopPoint:8:30339,419560
StopPoint:8:30340,38195
StopPoint:8:30341,38821
StopPoint:8:30342,38633
StopPoint:8:30343,38828
StopPoint:8:30344,38829
StopPoint:8:30345,419684
StopPoint:8:30346,38196
StopPoint:8:30347,38669
StopPoint:8:30348,419586
StopPoint:8:30349,419735
StopPoint:8:30350,38826
StopPoint:8:30351,38827
StopPoint:8:30352,38631
StopPoint:8:30353,38632
StopPoint:8:30354,414506
StopPoint:8:30355,38830
StopPoint:8:30356,38188
StopPoint:8:30357,419696
StopPoint:8:30358,38843
StopPoint:8:30359,419515
StopPoint:8:30360,38832
StopPoint:8:30361,38833
StopPoint:8:30362,414483
StopPoint:8:30363,423611
StopPoint:8:30364,38842
StopPoint:8:30365,419514
StopPoint:8:30366,38835
StopPoint:8:30367,38836
StopPoint:8:30368,38213
StopPoint:8:30369,38214
StopPoint:8:30370,419501
StopPoint:8:30371,38630
StopPoint:8:30372,419569
StopPoint:8:30373,38767
StopPoint:8:30374,423526
StopPoint:8:30377,38495
StopPoint:8:30378,38496
StopPoint:8:30379,38658
StopPoint:8:30380,14364
StopPoint:8:30381,14363
StopPoint:8:30383,38549
StopPoint:8:30384,38922
StopPoint:8:30386,38693
StopPoint:8:30387,415753
StopPoint:8:30388,413758
StopPoint:8:30389,419598
StopPoint:8:30390,423848
StopPoint:8:30391,419736
StopPoint:8:30392,413766
StopPoint:8:30393,413763
StopPoint:8:30394,414357
StopPoint:8:30395,414354
StopPoint:8:30396,414342
StopPoint:8:30397,414339
StopPoint:8:30398,414330
StopPoint:8:30399,419621
StopPoint:8:30400,414377
StopPoint:8:30401,419620
StopPoint:8:30402,419609
StopPoint:8:30403,40485
StopPoint:8:30404,419505
StopPoint:8:30405,415757
StopPoint:8:30406,419726
StopPoint:8:30407,419599
StopPoint:8:30411,415667
StopPoint:8:30412,40266
StopPoint:8:30413,40260
StopPoint:8:30414,18974
StopPoint:8:30415,39166
StopPoint:8:30416,38061
StopPoint:8:30417,419509
StopPoint:8:30418,419763
StopPoint:8:30419,419508
StopPoint:8:30420,38056
StopPoint:8:30421,38702
StopPoint:8:30422,39167
StopPoint:8:30423,39168
StopPoint:8:30424,38064
StopPoint:8:30425,419507
StopPoint:8:30426,40666
StopPoint:8:30427,40141
StopPoint:8:30428,419732
StopPoint:8:30429,416751
StopPoint:8:30430,39172
StopPoint:8:30431,41931
StopPoint:8:30432,419680
StopPoint:8:30433,419681
StopPoint:8:30434,419500
StopPoint:8:30435,419499
StopPoint:8:30436,38735
StopPoint:8:30437,419672
StopPoint:8:30438,38733
StopPoint:8:30439,39175
StopPoint:8:30440,41631
StopPoint:8:30441,38187
StopPoint:8:30442,38062
StopPoint:8:30443,38734
StopPoint:8:30444,38016
StopPoint:8:30445,38730
StopPoint:8:30446,38074
StopPoint:8:30447,40142
StopPoint:8:30448,38732
StopPoint:8:30449,40494
StopPoint:8:30450,38077
StopPoint:8:30451,419700
StopPoint:8:30452,38081
StopPoint:8:30453,38082
StopPoint:8:30454,29477
StopPoint:8:30455,419513
StopPoint:8:30456,419512
StopPoint:8:30457,38555
StopPoint:8:30458,37326
StopPoint:8:30459,414376
StopPoint:8:30460,38753
StopPoint:8:30461,26593
StopPoint:8:30462,38755
StopPoint:8:30463,419477
StopPoint:8:30464,38788
StopPoint:8:30465,421675
StopPoint:8:30466,38758
StopPoint:8:30467,414328
StopPoint:8:30468,38774
StopPoint:8:30469,38641
StopPoint:8:30470,38642
StopPoint:8:30471,419615
StopPoint:8:30472,40493
StopPoint:8:30473,38765
StopPoint:8:30474,414428
StopPoint:8:30475,39932
StopPoint:8:30476,28337
StopPoint:8:30477,38779
StopPoint:8:30478,414427
StopPoint:8:30479,419524
StopPoint:8:30480,419698
StopPoint:8:30481,38678
StopPoint:8:30482,419703
StopPoint:8:30483,38679
StopPoint:8:30484,419591
StopPoint:8:30485,414418
StopPoint:8:30486,38524
StopPoint:8:30487,38525
StopPoint:8:30488,419721
StopPoint:8:30489,38537
StopPoint:8:30490,419697
StopPoint:8:30491,38559
StopPoint:8:30492,38777
StopPoint:8:30493,7969
StopPoint:8:30494,38643
StopPoint:8:30495,419574
StopPoint:8:30496,37175
StopPoint:8:30497,419579
StopPoint:8:30498,38667
StopPoint:8:30499,38668
StopPoint:8:30501,38682
StopPoint:8:30502,38683
StopPoint:8:30503,38695
StopPoint:8:30504,38696
StopPoint:8:30505,38687
StopPoint:8:30506,38688
StopPoint:8:30507,419686
StopPoint:8:30508,419685
StopPoint:8:30509,25466
StopPoint:8:30510,25468
StopPoint:8:30511,28298
StopPoint:8:30512,36588
StopPoint:8:30513,38419
StopPoint:8:30514,38806
StopPoint:8:30515,38586
StopPoint:8:30516,38587
StopPoint:8:30517,38598
StopPoint:8:30518,419604
StopPoint:8:30519,419520
StopPoint:8:30520,419523
StopPoint:8:30521,38628
StopPoint:8:30522,419568
StopPoint:8:30523,419633
StopPoint:8:30524,38666
StopPoint:8:30525,38672
StopPoint:8:30526,38673
StopPoint:8:30527,38840
StopPoint:8:30528,419712
StopPoint:8:30529,38766
StopPoint:8:30530,38465
StopPoint:8:30531,38466
StopPoint:8:30532,38759
StopPoint:8:30533,38783
StopPoint:8:30534,38498
StopPoint:8:30535,38499
StopPoint:8:30536,38780
StopPoint:8:30537,419491
StopPoint:8:30538,38782
StopPoint:8:30539,419497
StopPoint:8:30540,38593
StopPoint:8:30541,38594
StopPoint:8:30542,38784
StopPoint:8:30543,419495
StopPoint:8:30544,38664
StopPoint:8:30545,419581
StopPoint:8:30546,38681
StopPoint:8:30547,419592
StopPoint:8:30548,38844
StopPoint:8:30549,38421
StopPoint:8:30550,38447
StopPoint:8:30551,419723
StopPoint:8:30552,419722
StopPoint:8:30553,38099
StopPoint:8:30554,38789
StopPoint:8:30555,419770
StopPoint:8:30556,38796
StopPoint:8:30557,419706
StopPoint:8:30558,420197
StopPoint:8:30559,419671
StopPoint:8:30560,38690
StopPoint:8:30561,38097
StopPoint:8:30562,38098
StopPoint:8:30563,39189
StopPoint:8:30564,19280
StopPoint:8:30565,39200
StopPoint:8:30566,39201
StopPoint:8:30567,423136
StopPoint:8:30568,41795
StopPoint:8:30570,38111
StopPoint:8:30571,424041
StopPoint:8:30572,19565
StopPoint:8:30573,38417
StopPoint:8:30574,38406
StopPoint:8:30575,38469
StopPoint:8:30576,419554
StopPoint:8:30577,413680
StopPoint:8:30578,40505
StopPoint:8:30579,38645
StopPoint:8:30580,38811
StopPoint:8:30581,38614
StopPoint:8:30582,419762
StopPoint:8:30583,38813
StopPoint:8:30584,419481
StopPoint:8:30585,38476
StopPoint:8:30586,422283
StopPoint:8:30587,38540
StopPoint:8:30588,419538
StopPoint:8:30589,419713
StopPoint:8:30590,38602
StopPoint:8:30591,38818
StopPoint:8:30592,40741
StopPoint:8:30593,40742
StopPoint:8:30594,38588
StopPoint:8:30595,38589
StopPoint:8:30596,38409
StopPoint:8:30597,38410
StopPoint:8:30598,38781
StopPoint:8:30599,419493
StopPoint:8:30600,419551
StopPoint:8:30601,414465
StopPoint:8:30602,40457
StopPoint:8:30603,40477
StopPoint:8:30604,40478
StopPoint:8:30605,40499
StopPoint:8:30606,38954
StopPoint:8:30607,40490
StopPoint:8:30608,40491
StopPoint:8:30609,40461
StopPoint:8:30610,419525
StopPoint:8:30611,414320
StopPoint:8:30612,419476
StopPoint:8:30613,414474
StopPoint:8:30614,419557
StopPoint:8:30615,414432
StopPoint:8:30616,414466
StopPoint:8:30617,414479
StopPoint:8:30618,419565
StopPoint:8:30619,414433
StopPoint:8:30620,419529
StopPoint:8:30621,414436
StopPoint:8:30622,419531
StopPoint:8:30623,414368
StopPoint:8:30624,414371
StopPoint:8:30625,40469
StopPoint:8:30626,419535
StopPoint:8:30627,419526
StopPoint:8:30628,419720
StopPoint:8:30629,40466
StopPoint:8:30630,38697
StopPoint:8:30631,419502
StopPoint:8:30632,40471
StopPoint:8:30633,40472
StopPoint:8:30634,41787
StopPoint:8:30635,40473
StopPoint:8:30636,40474
StopPoint:8:30637,40467
StopPoint:8:30638,40487
StopPoint:8:30639,419488
StopPoint:8:30640,40460
StopPoint:8:30641,419616
StopPoint:8:30642,40496
StopPoint:8:30643,419478
StopPoint:8:30644,419660
StopPoint:8:30645,414486
StopPoint:8:30646,40483
StopPoint:8:30647,40482
StopPoint:8:30648,414484
StopPoint:8:30649,38923
StopPoint:8:30650,414499
StopPoint:8:30651,419590
StopPoint:8:30652,414491
StopPoint:8:30653,414488
StopPoint:8:30654,414492
StopPoint:8:30655,419589
StopPoint:8:30656,414495
StopPoint:8:30657,414498
StopPoint:8:30658,414351
StopPoint:8:30659,40458
StopPoint:8:30660,38950
StopPoint:8:30661,40261
StopPoint:8:30662,40259
StopPoint:8:30664,40492
StopPoint:8:30665,40263
StopPoint:8:30666,419619
StopPoint:8:30667,419532
StopPoint:8:30668,414380
StopPoint:8:30669,419516
StopPoint:8:30670,414509
StopPoint:8:30671,419601
StopPoint:8:30672,414319
StopPoint:8:30673,414393
StopPoint:8:30674,414396
StopPoint:8:30675,422279
StopPoint:8:30677,414487
StopPoint:8:30678,40484
StopPoint:8:30679,40503
StopPoint:8:30680,419608
StopPoint:8:30681,419566
StopPoint:8:30682,38785
StopPoint:8:30683,419583
StopPoint:8:30684,40501
StopPoint:8:30685,419771
StopPoint:8:30686,38959
StopPoint:8:30687,419480
StopPoint:8:30688,419562
StopPoint:8:30689,40481
StopPoint:8:30690,419575
StopPoint:8:30691,419757
StopPoint:8:30692,40506
StopPoint:8:30693,414444
StopPoint:8:30694,40470
StopPoint:8:30695,41639
StopPoint:8:30696,419485
StopPoint:8:30697,419611
StopPoint:8:30698,419610
StopPoint:8:30699,38636
StopPoint:8:30700,2388
StopPoint:8:30701,420039
StopPoint:8:30702,28298
StopPoint:8:30703,36588
StopPoint:8:30704,421850
StopPoint:8:30705,421896
StopPoint:8:30706,421847
StopPoint:8:30707,421898
StopPoint:8:30710,421846
StopPoint:8:30711,421845
StopPoint:8:30713,422533
StopPoint:8:30714,422530
StopPoint:8:30715,424888
StopPoint:8:30717,38552
StopPoint:8:30718,38552
StopPoint:8:30719,423960
StopPoint:8:30720,38186
StopPoint:8:30721,423619
StopPoint:8:30722,414484
StopPoint:8:30723,414484
StopPoint:8:30724,414484
StopPoint:8:30725,413763
StopPoint:8:30726,413763
StopPoint:8:30727,413763
StopPoint:8:30728,414354
StopPoint:8:30729,414354
StopPoint:8:30730,413763
StopPoint:8:30731,414339
StopPoint:8:30732,419621
StopPoint:8:30733,419621
StopPoint:8:30734,419621
StopPoint:8:30762,424500
StopPoint:8:30763,424502
StopPoint:8:30764,424505
StopPoint:8:30765,424506
StopPoint:8:30766,424509
StopPoint:8:30790,419598
StopPoint:8:30791,419736
StopPoint:8:30792,422529
StopPoint:8:30793,424512
StopPoint:8:30795,426319
StopPoint:8:30796,426810
StopPoint:8:30797,426805
StopPoint:8:30798,426808
StopPoint:8:30799,426809
StopPoint:8:30801,426807
StopPoint:80:103,12728
StopPoint:80:105,10233
StopPoint:80:106,29145
StopPoint:80:107,12753
StopPoint:80:108,4348
StopPoint:80:109,4347
StopPoint:80:11,12748
StopPoint:80:110,11569
StopPoint:80:111,11568
StopPoint:80:112,42007
StopPoint:80:113,37039
StopPoint:80:114,12756
StopPoint:80:116,11571
StopPoint:80:117,11570
StopPoint:80:118,29147
StopPoint:80:119,29148
StopPoint:80:12,12749
StopPoint:80:120,12752
StopPoint:80:121,21815
StopPoint:80:122,12673
StopPoint:80:123,20370
StopPoint:80:124,12674
StopPoint:80:125,12824
StopPoint:80:126,20448
StopPoint:80:127,12821
StopPoint:80:128,38967
StopPoint:80:129,18070
StopPoint:80:13,20363
StopPoint:80:132,12754
StopPoint:80:133,20371
StopPoint:80:134,20372
StopPoint:80:135,20444
StopPoint:80:136,28665
StopPoint:80:137,42010
StopPoint:80:138,12722
StopPoint:80:14,20364
StopPoint:80:143,12739
StopPoint:80:144,12740
StopPoint:80:145,12806
StopPoint:80:146,12807
StopPoint:80:147,12708
StopPoint:80:148,20380
StopPoint:80:15,12687
StopPoint:80:151,12723
StopPoint:80:152,12699
StopPoint:80:153,21607
StopPoint:80:154,21606
StopPoint:80:155,12698
StopPoint:80:156,21819
StopPoint:80:157,20303
StopPoint:80:16,12688
StopPoint:80:160,20315
StopPoint:80:161,20314
StopPoint:80:162,12836
StopPoint:80:163,28664
StopPoint:80:164,12675
StopPoint:80:165,12676
StopPoint:80:166,4143
StopPoint:80:167,12669
StopPoint:80:17,11564
StopPoint:80:170,10240
StopPoint:80:171,12761
StopPoint:80:172,12735
StopPoint:80:173,28649
StopPoint:80:174,4286
StopPoint:80:175,4287
StopPoint:80:176,12710
StopPoint:80:177,10243
StopPoint:80:178,12712
StopPoint:80:179,12713
StopPoint:80:18,40536
StopPoint:80:180,12716
StopPoint:80:181,11573
StopPoint:80:182,11572
StopPoint:80:183,12741
StopPoint:80:184,411939
StopPoint:80:185,12685
StopPoint:80:186,12686
StopPoint:80:188,12700
StopPoint:80:189,12701
StopPoint:80:19,12746
StopPoint:80:190,12696
StopPoint:80:191,4290
StopPoint:80:192,4291
StopPoint:80:195,20375
StopPoint:80:196,20376
StopPoint:80:198,12737
StopPoint:80:199,12738
StopPoint:80:2,20442
StopPoint:80:20,12747
StopPoint:80:201,12759
StopPoint:80:202,426990
StopPoint:80:203,21599
StopPoint:80:204,12711
StopPoint:80:205,12732
StopPoint:80:206,41838
StopPoint:80:207,12801
StopPoint:80:208,12802
StopPoint:80:209,21608
StopPoint:80:21,20361
StopPoint:80:210,21601
StopPoint:80:211,40541
StopPoint:80:212,40535
StopPoint:80:213,12717
StopPoint:80:214,14492
StopPoint:80:215,12677
StopPoint:80:216,11574
StopPoint:80:217,20366
StopPoint:80:218,422432
StopPoint:80:219,11554
StopPoint:80:22,20361
StopPoint:80:220,11554
StopPoint:80:221,30059
StopPoint:80:222,2160
StopPoint:80:223,422446
StopPoint:80:224,422446
StopPoint:80:225,11563
StopPoint:80:226,11562
StopPoint:80:227,422444
StopPoint:80:228,422443
StopPoint:80:229,422438
StopPoint:80:23,12742
StopPoint:80:230,11560
StopPoint:80:231,14492
StopPoint:80:232,4270
StopPoint:80:233,20404
StopPoint:80:234,2159
StopPoint:80:235,4276
StopPoint:80:236,4271
StopPoint:80:237,20606
StopPoint:80:238,4278
StopPoint:80:239,4277
StopPoint:80:24,12786
StopPoint:80:240,4264
StopPoint:80:241,4263
StopPoint:80:242,426542
StopPoint:80:29,12755
StopPoint:80:3,20443
StopPoint:80:30,12697
StopPoint:80:31,20395
StopPoint:80:32,20396
StopPoint:80:33,12736
StopPoint:80:34,28650
StopPoint:80:35,28659
StopPoint:80:36,20373
StopPoint:80:37,10241
StopPoint:80:38,12763
StopPoint:80:39,40533
StopPoint:80:40,40534
StopPoint:80:41,424731
StopPoint:80:42,424732
StopPoint:80:43,12744
StopPoint:80:44,12745
StopPoint:80:45,28661
StopPoint:80:46,28662
StopPoint:80:47,12757
StopPoint:80:48,12758
StopPoint:80:49,28655
StopPoint:80:50,28656
StopPoint:80:51,24690
StopPoint:80:52,42009
StopPoint:80:54,42004
StopPoint:80:55,12705
StopPoint:80:56,12706
StopPoint:80:57,4274
StopPoint:80:58,426180
StopPoint:80:59,426179
StopPoint:80:6,12750
StopPoint:80:62,12805
StopPoint:80:63,12805
StopPoint:80:64,12725
StopPoint:80:65,12726
StopPoint:80:67,411940
StopPoint:80:68,24691
StopPoint:80:7,21602
StopPoint:80:71,12707
StopPoint:80:72,12665
StopPoint:80:73,28658
StopPoint:80:74,12789
StopPoint:80:75,20445
StopPoint:80:76,28666
StopPoint:80:77,12714
StopPoint:80:78,12715
StopPoint:80:8,21603
StopPoint:80:82,12664
StopPoint:80:83,28657
StopPoint:80:85,40524
StopPoint:80:86,40528
StopPoint:80:87,40528
StopPoint:80:88,40526
StopPoint:80:9,12790
StopPoint:80:90,40531
StopPoint:80:91,12734
StopPoint:80:92,39719
StopPoint:80:93,40538
StopPoint:80:94,4261
StopPoint:80:95,12751
StopPoint:81:12790,18503
StopPoint:81:12791,18504
StopPoint:81:14049,18505
StopPoint:81:14050,18506
StopPoint:81:14720,17530
StopPoint:81:14721,18507
StopPoint:81:14725,17430
StopPoint:81:14727,17431
StopPoint:81:14733,17432
StopPoint:81:14734,17433
StopPoint:81:14736,17434
StopPoint:81:14738,17435
StopPoint:81:14739,17436
StopPoint:81:14741,17437
StopPoint:81:14743,17438
StopPoint:81:14745,17439
StopPoint:81:14747,17501
StopPoint:81:14749,17441
StopPoint:81:14751,17442
StopPoint:81:14757,17443
StopPoint:81:14759,17444
StopPoint:81:14761,17445
StopPoint:81:14763,17446
StopPoint:81:14767,17447
StopPoint:81:14769,17448
StopPoint:81:14771,17449
StopPoint:81:14773,17450
StopPoint:81:14777,17451
StopPoint:81:14781,17452
StopPoint:81:14785,17502
StopPoint:81:14788,17454
StopPoint:81:14790,17455
StopPoint:81:14792,17456
StopPoint:81:14794,17457
StopPoint:81:14797,41543
StopPoint:81:14799,17458
StopPoint:81:14801,17459
StopPoint:81:14802,17460
StopPoint:81:14805,18284
StopPoint:81:14807,18509
StopPoint:81:14815,18511
StopPoint:81:14816,18511
StopPoint:81:14819,18512
StopPoint:81:14820,18512
StopPoint:81:14825,18006
StopPoint:81:14833,17461
StopPoint:81:14835,17462
StopPoint:81:14837,17463
StopPoint:81:14845,17464
StopPoint:81:14849,17520
StopPoint:81:14857,12470
StopPoint:81:14858,12471
StopPoint:81:14892,18515
StopPoint:81:14893,18516
StopPoint:81:15037,18517
StopPoint:81:15038,14792
StopPoint:81:15039,18519
StopPoint:81:15040,18520
StopPoint:81:15041,18521
StopPoint:81:15042,18522
StopPoint:81:15043,18523
StopPoint:81:15044,18524
StopPoint:81:15045,18525
StopPoint:81:15046,18526
StopPoint:81:15047,18527
StopPoint:81:15048,18528
StopPoint:81:15049,12472
StopPoint:81:15050,12473
StopPoint:81:15051,12474
StopPoint:81:15052,12475
StopPoint:81:15053,12476
StopPoint:81:15054,12477
StopPoint:81:15055,12478
StopPoint:81:15056,12479
StopPoint:81:15057,427221
StopPoint:81:15059,12481
StopPoint:81:15060,12482
StopPoint:81:15061,12483
StopPoint:81:15062,12484
StopPoint:81:15069,12485
StopPoint:81:15070,12486
StopPoint:81:15071,12488
StopPoint:81:15072,12488
StopPoint:81:15077,12489
StopPoint:81:15078,12490
StopPoint:81:15079,12491
StopPoint:81:15080,12492
StopPoint:81:15085,12493
StopPoint:81:15086,12494
StopPoint:81:15087,12495
StopPoint:81:15088,12496
StopPoint:81:15089,12497
StopPoint:81:15090,12498
StopPoint:81:15091,12499
StopPoint:81:15092,12500
StopPoint:81:15093,12501
StopPoint:81:15094,12502
StopPoint:81:15095,12503
StopPoint:81:15096,12504
StopPoint:81:15097,12505
StopPoint:81:15098,12506
StopPoint:81:15099,12507
StopPoint:81:15100,12508
StopPoint:81:15101,12509
StopPoint:81:15102,12510
StopPoint:81:15103,12512
StopPoint:81:15104,12512
StopPoint:81:15105,12513
StopPoint:81:15106,12514
StopPoint:81:15107,12515
StopPoint:81:15108,12516
StopPoint:81:15109,12517
StopPoint:81:15110,12518
StopPoint:81:15111,12519
StopPoint:81:15112,12520
StopPoint:81:15113,12521
StopPoint:81:15114,12522
StopPoint:81:15116,12524
StopPoint:81:15117,12524
StopPoint:81:15118,18529
StopPoint:81:15119,18530
StopPoint:81:15122,18531
StopPoint:81:15123,18532
StopPoint:81:15124,18533
StopPoint:81:15125,18534
StopPoint:81:15126,18535
StopPoint:81:15127,18536
StopPoint:81:15128,18537
StopPoint:81:15129,18538
StopPoint:81:15130,18539
StopPoint:81:15131,18540
StopPoint:81:15151,18541
StopPoint:81:15156,18542
StopPoint:81:15157,18543
StopPoint:81:15158,18544
StopPoint:81:15159,18545
StopPoint:81:15160,18546
StopPoint:81:15161,18547
StopPoint:81:15162,18548
StopPoint:81:15163,18549
StopPoint:81:15164,13809
StopPoint:81:15165,18551
StopPoint:81:15176,18552
StopPoint:81:15177,18553
StopPoint:81:15182,18554
StopPoint:81:15183,18555
StopPoint:81:15186,18556
StopPoint:81:15187,18557
StopPoint:81:15188,18558
StopPoint:81:15189,18559
StopPoint:81:15200,18560
StopPoint:81:15201,18561
StopPoint:81:15202,18562
StopPoint:81:15203,426754
StopPoint:81:15204,13836
StopPoint:81:15205,13835
StopPoint:81:15207,13838
StopPoint:81:15208,13837
StopPoint:81:15209,13840
StopPoint:81:15210,13839
StopPoint:81:15211,12525
StopPoint:81:15212,18569
StopPoint:81:15213,18570
StopPoint:81:15218,12526
StopPoint:81:15219,12527
StopPoint:81:15220,18571
StopPoint:81:15221,18572
StopPoint:81:15228,18573
StopPoint:81:15229,18574
StopPoint:81:15230,14793
